@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute varObjetivo numeric

@data
-0.359342,0.6,-0.7,0
0,0.6,-0.6,0
0,0.6,-0.5,0
0,0.6,-0.4,0
0,0.6,-0.3,0
0,0.6,-0.2,0
0,0.6,-0.1,0
0,0.6,0,0
0,0.6,0.1,0
0,0.6,0.2,0
0,0.6,0.3,0
0,0.6,0.4,0
0,0.6,0.5,0
0,0.6,0.6,0
0,0.6,0.7,0
0,0.6,0.8,0
0,0.6,0.9,0
0,0.7,-1,-0.621414
-0.621414,0.7,-0.9,-0.5533
-0.5533,0.7,-0.8,-0.470167
-0.470167,0.7,-0.7,-0.343073
-0.343073,0.7,-0.6,-0.414252
-0.414252,0.7,-0.5,0
0,0.7,-0.4,0
0,0.7,-0.3,0
0,0.7,-0.2,0
0,0.7,-0.1,0
0,0.7,0,0
0,0.7,0.1,0
0,0.7,0.2,0
0,0.7,0.3,0
0,0.7,0.4,0
0,0.7,0.5,0
0,0.7,0.6,0
0,0.7,0.7,0
0,0.7,0.8,0
0,0.7,0.9,0
0,0.8,-1,-0.432969
-0.432969,0.8,-0.9,-0.590913
-0.590913,0.8,-0.8,-0.406825
-0.406825,0.8,-0.7,-0.381391
-0.381391,0.8,-0.6,-0.441777
-0.441777,0.8,-0.5,0
0,0.8,-0.4,-0.373682
-0.373682,0.8,-0.3,0
0,0.8,-0.2,0
0,0.8,-0.1,0
0,0.8,0,0
0,0.8,0.1,0
0,0.8,0.2,0
0,0.8,0.3,0
0,0.8,0.4,0
0,0.8,0.5,0
0,0.8,0.6,0
0,0.8,0.7,0
0,0.8,0.8,0.640476
0.640476,0.8,0.9,0.840447
0.840447,0.9,-1,-0.702955
-0.702955,0.9,-0.9,-0.487671
-0.487671,0.9,-0.8,-0.565302
-0.565302,0.9,-0.7,-0.387768
-0.387768,0.9,-0.6,-0.417097
-0.417097,0.9,-0.5,-0.338819
-0.338819,0.9,-0.4,-0.391251
-0.391251,0.9,-0.3,0
0,0.9,-0.2,0
0,0.9,-0.1,0
0,0.9,0,0
0,0.9,0.1,0
0,0.9,0.2,0
0,0.9,0.3,0
0,0.9,0.4,0
0,0.9,0.5,0
0,0.9,0.6,0
0,0.9,0.7,0.590521
0.590521,0.9,0.8,0.485871
0.485871,0.9,0.9,0.75911
0.75911,0,-1,0.544287
0.544287,0,-0.9,0.522166
0.522166,0,-0.8,0.515181
0.515181,0,-0.7,0.515024
0.515024,0,-0.6,0.507855
0.507855,0,-0.5,0.515409
0.515409,0,-0.4,0.509161
0.509161,0,-0.3,0.507437
0.507437,0,-0.2,0.504442
0.504442,0,-0.1,0.50329
0.50329,0,0,0.49245
0.49245,0,0.1,0.495132
0.495132,0,0.2,0.495547
0.495547,0,0.3,0.491805
0.491805,0,0.4,0.491109
0.491109,0,0.5,0.489991
0.489991,0,0.6,0.488129
0.488129,0,0.7,0.488916
0.488916,0,0.8,0.481498
0.481498,0,0.9,0.478435
0.478435,0.1,-1,0.460602
0.460602,0.1,-0.9,0.471176
0.471176,0.1,-0.8,0
0,0.1,-0.7,0
0,0.1,-0.6,0.469484
0.469484,0.1,-0.5,0.475208
0.475208,0.1,-0.4,0.472308
0.472308,0.1,-0.3,0.484753
0.484753,0.1,-0.2,0.493754
0.493754,0.1,-0.1,0.496477
0.496477,0.1,0,0.501155
0.501155,0.1,0.1,0.507228
0.507228,0.1,0.2,0.510217
0.510217,0.1,0.3,0.522232
0.522232,0.1,0.4,0.514343
0.514343,0.1,0.5,0.523558
0.523558,0.1,0.6,0.52825
0.52825,0.1,0.7,0.540283
0.540283,0.1,0.8,0.562537
0.562537,0.1,0.9,0.564924
0.564924,0.2,-1,0
0,0.2,-0.9,0
0,0.2,-0.8,0
0,0.2,-0.7,0
0,0.2,-0.6,0
0,0.2,-0.5,0
0,0.2,-0.4,0.448833
0.448833,0.2,-0.3,0.4584
0.4584,0.2,-0.2,0.478948
0.478948,0.2,-0.1,0.487261
0.487261,0.2,0,0.500088
0.500088,0.2,0.1,0.510984
0.510984,0.2,0.2,0.52121
0.52121,0.2,0.3,0.533267
0.533267,0.2,0.4,0.54248
0.54248,0.2,0.5,0.573369
0.573369,0.2,0.6,0.576446
0.576446,0.2,0.7,0.599224
0.599224,0.2,0.8,0.593452
0.593452,0.2,0.9,0.641671
0.641671,0.3,-1,0
0,0.3,-0.9,0
0,0.3,-0.8,0
0,0.3,-0.7,0
0,0.3,-0.6,0
0,0.3,-0.5,0
0,0.3,-0.4,0
0,0.3,-0.3,0.453263
0.453263,0.3,-0.2,0.441595
0.441595,0.3,-0.1,0.478258
0.478258,0.3,0,0.499238
0.499238,0.3,0.1,0.512913
0.512913,0.3,0.2,0.525969
0.525969,0.3,0.3,0.580082
0.580082,0.3,0.4,0.587594
0.587594,0.3,0.5,0.603033
0.603033,0.3,0.6,0.615518
0.615518,0.3,0.7,0.656847
0.656847,0.3,0.8,0.624703
0.624703,0.3,0.9,0.710198
0.710198,0.4,-1,0
0,0.4,-0.9,0
0,0.4,-0.8,0
0,0.4,-0.7,0
0,0.4,-0.6,0
0,0.4,-0.5,0
0,0.4,-0.4,0
0,0.4,-0.3,0
0,0.4,-0.2,0.438467
0.438467,0.4,-0.1,0.474701
0.474701,0.4,0,0.499299
0.499299,0.4,0.1,0.534776
0.534776,0.4,0.2,0.564898
0.564898,0.4,0.3,0.594406
0.594406,0.4,0.4,0.637366
0.637366,0.4,0.5,0.623782
0.623782,0.4,0.6,0.710218
0.710218,0.4,0.7,0.652851
0.652851,0.4,0.8,0.701985
0.701985,0.4,0.9,0.685049
0.685049,0.5,-1,0
0,0.5,-0.9,0
0,0.5,-0.8,0
0,0.5,-0.7,0
0,0.5,-0.6,0
0,0.5,-0.5,0
0,0.5,-0.4,0
0,0.5,-0.3,0
0,0.5,-0.2,0
0,0.5,-0.1,0.460294
0.460294,0.5,0,0.498679
0.498679,0.5,0.1,0.528993
0.528993,0.5,0.2,0.555535
0.555535,0.5,0.3,0.63359
0.63359,0.5,0.4,0.610885
0.610885,0.5,0.5,0.680751
0.680751,0.5,0.6,0.72885
0.72885,0.5,0.7,0.696522
0.696522,0.5,0.8,0.722069
0.722069,0.5,0.9,0.743478
0.743478,0.6,-1,0
0,0.6,-0.9,0
0,0.6,-0.8,0
0,0.6,-0.7,0
0,0.6,-0.6,0
0,0.6,-0.5,0
0,0.6,-0.4,0
0,0.6,-0.3,0
0,0.6,-0.2,0
0,0.6,-0.1,0.463862
0.463862,0.6,0,0.496836
0.496836,0.6,0.1,0.54619
0.54619,0.6,0.2,0.606685
0.606685,0.6,0.3,0.62434
0.62434,0.6,0.4,0.690745
0.690745,0.6,0.5,0.646931
0.646931,0.6,0.6,0.815958
0.815958,0.6,0.7,0.858175
0.858175,0.6,0.8,0.732965
0.732965,0.6,0.9,0.829917
0.829917,0.7,-1,0
0,0.7,-0.9,0
0,0.7,-0.8,0
0,0.7,-0.7,0
0,0.7,-0.6,0
0,0.7,-0.5,0
0,0.7,-0.4,0
0,0.7,-0.3,0
0,0.7,-0.2,0
0,0.7,-0.1,0.454504
0.454504,0.7,0,0.499645
0.499645,0.7,0.1,0.57061
0.57061,0.7,0.2,0.57287
0.57287,0.7,0.3,0.636615
0.636615,0.7,0.4,0.639998
0.639998,0.7,0.5,0.789034
0.789034,0.7,0.6,0.710166
0.710166,0.7,0.7,0.75457
0.75457,0.7,0.8,0.849189
0.849189,0.7,0.9,0.862678
0.862678,0.8,-1,0
0,0.8,-0.9,0
0,0.8,-0.8,0
0,0.8,-0.7,0
0,0.8,-0.6,0
0,0.8,-0.5,0
0,0.8,-0.4,0
0,0.8,-0.3,0
0,0.8,-0.2,0
0,0.8,-0.1,0.439667
0.439667,0.8,0,0.498732
0.498732,0.8,0.1,0.576907
0.576907,0.8,0.2,0.609941
0.609941,0.8,0.3,0.668324
0.668324,0.8,0.4,0.804049
0.804049,0.8,0.5,0.74122
0.74122,0.8,0.6,0.782922
0.782922,0.8,0.7,0.841066
0.841066,0.8,0.8,0.886724
0.886724,0.8,0.9,0.824815
0.824815,0.9,-1,0
0,0.9,-0.9,0
0,0.9,-0.8,-0.407746
-0.407746,0.9,-0.7,0
0,0.9,-0.6,0
0,0.9,-0.5,0
0,0.9,-0.4,0
0,0.9,-0.3,0
0,0.9,-0.2,0
0,0.9,-0.1,0.424292
0.424292,0.9,0,0.49571
0.49571,0.9,0.1,0.567927
0.567927,0.9,0.2,0.593036
0.593036,0.9,0.3,0.67433
0.67433,0.9,0.4,0.692291
0.692291,0.9,0.5,0.823044
0.823044,0.9,0.6,0.758934
0.758934,0.9,0.7,0.92844
0.92844,0.9,0.8,0.951237
0.951237,0.9,0.9,0.905678
0.905678,0,-1,0.871524
0.871524,0,-0.9,0.86845
0.86845,0,-0.8,0.86742
0.86742,0,-0.7,0.868402
0.868402,0,-0.6,0.866031
0.866031,0,-0.5,0.864481
0.864481,0,-0.4,0.862161
0.862161,0,-0.3,0.860347
0.860347,0,-0.2,0.862417
0.862417,0,-0.1,0.861881
0.861881,0,0,0.862065
0.862065,0,0.1,0.861638
0.861638,0,0.2,0.859469
0.859469,0,0.3,0.860413
0.860413,0,0.4,0.860782
0.860782,0,0.5,0.859363
0.859363,0,0.6,0.858734
0.858734,0,0.7,0.854695
0.854695,0,0.8,0.855336
0.855336,0,0.9,0.855872
0.855872,0.1,-1,0.824365
0.824365,0.1,-0.9,0.814934
0.814934,0.1,-0.8,0.829247
0.829247,0.1,-0.7,0.836223
0.836223,0.1,-0.6,0.846597
0.846597,0.1,-0.5,0.84631
0.84631,0.1,-0.4,0.844298
0.844298,0.1,-0.3,0.852701
0.852701,0.1,-0.2,0.85623
0.85623,0.1,-0.1,0.859081
0.859081,0.1,0,0.861594
0.861594,0.1,0.1,0.866311
0.866311,0.1,0.2,0.868054
0.868054,0.1,0.3,0.877119
0.877119,0.1,0.4,0.881843
0.881843,0.1,0.5,0.874236
0.874236,0.1,0.6,0.879637
0.879637,0.1,0.7,0.884055
0.884055,0.1,0.8,0.883939
0.883939,0.1,0.9,0.904476
0.904476,0.2,-1,0.763361
0.763361,0.2,-0.9,0.809711
0.809711,0.2,-0.8,0.803068
0.803068,0.2,-0.7,0.808223
0.808223,0.2,-0.6,0.803327
0.803327,0.2,-0.5,0.825139
0.825139,0.2,-0.4,0.835804
0.835804,0.2,-0.3,0.8419
0.8419,0.2,-0.2,0.843711
0.843711,0.2,-0.1,0.856321
0.856321,0.2,0,0.862879
0.862879,0.2,0.1,0.870716
0.870716,0.2,0.2,0.882786
0.882786,0.2,0.3,0.886738
0.886738,0.2,0.4,0.891712
0.891712,0.2,0.5,0.905717
0.905717,0.2,0.6,0.902622
0.902622,0.2,0.7,0.920764
0.920764,0.2,0.8,0.910417
0.910417,0.2,0.9,0.915637
0.915637,0.3,-1,0.764549
0.764549,0.3,-0.9,0.707728
0.707728,0.3,-0.8,0.691584
0.691584,0.3,-0.7,0.769022
0.769022,0.3,-0.6,0.756932
0.756932,0.3,-0.5,0.770545
0.770545,0.3,-0.4,0.803196
0.803196,0.3,-0.3,0.811338
0.811338,0.3,-0.2,0.840484
0.840484,0.3,-0.1,0.855549
0.855549,0.3,0,0.863214
0.863214,0.3,0.1,0.878003
0.878003,0.3,0.2,0.89124
0.89124,0.3,0.3,0.907724
0.907724,0.3,0.4,0.902002
0.902002,0.3,0.5,0.925765
0.925765,0.3,0.6,0.924313
0.924313,0.3,0.7,0.954678
0.954678,0.3,0.8,0.944726
0.944726,0.3,0.9,0.963711
0.963711,0.4,-1,0.714053
0.714053,0.4,-0.9,0.639211
0.639211,0.4,-0.8,0.751273
0.751273,0.4,-0.7,0.692567
0.692567,0.4,-0.6,0.775648
0.775648,0.4,-0.5,0.780022
0.780022,0.4,-0.4,0.800453
0.800453,0.4,-0.3,0.809824
0.809824,0.4,-0.2,0.828223
0.828223,0.4,-0.1,0.850575
0.850575,0.4,0,0.865366
0.865366,0.4,0.1,0.886074
0.886074,0.4,0.2,0.888411
0.888411,0.4,0.3,0.917791
0.917791,0.4,0.4,0.916846
0.916846,0.4,0.5,0.950332
0.950332,0.4,0.6,0.929532
0.929532,0.4,0.7,0.941812
0.941812,0.4,0.8,0.944212
0.944212,0.4,0.9,0.954349
0.954349,0.5,-1,0.665633
0.665633,0.5,-0.9,0.668193
0.668193,0.5,-0.8,0.608946
0.608946,0.5,-0.7,0.489001
0.489001,0.5,-0.6,0.729076
0.729076,0.5,-0.5,0.713105
0.713105,0.5,-0.4,0.791385
0.791385,0.5,-0.3,0.812869
0.812869,0.5,-0.2,0.825479
0.825479,0.5,-0.1,0.846708
0.846708,0.5,0,0.865539
0.865539,0.5,0.1,0.891185
0.891185,0.5,0.2,0.897288
0.897288,0.5,0.3,0.94324
0.94324,0.5,0.4,0.926509
0.926509,0.5,0.5,0.975024
0.975024,0.5,0.6,0.969593
0.969593,0.5,0.7,0.976822
0.976822,0.5,0.8,0.995824
0.995824,0.5,0.9,0.984008
0.984008,0.6,-1,0.627375
0.627375,0.6,-0.9,0.618103
0.618103,0.6,-0.8,0.672832
0.672832,0.6,-0.7,0.64597
0.64597,0.6,-0.6,0.610791
0.610791,0.6,-0.5,0.702591
0.702591,0.6,-0.4,0.771231
0.771231,0.6,-0.3,0.752203
0.752203,0.6,-0.2,0.824737
0.824737,0.6,-0.1,0.832491
0.832491,0.6,0,0.865461
0.865461,0.6,0.1,0.885391
0.885391,0.6,0.2,0.917456
0.917456,0.6,0.3,0.922717
0.922717,0.6,0.4,0.934326
0.934326,0.6,0.5,0.976381
0.976381,0.6,0.6,0.957027
0.957027,0.6,0.7,0.999485
0.999485,0.6,0.8,0.986521
0.986521,0.6,0.9,0.988207
0.988207,0.7,-1,0.48087
0.48087,0.7,-0.9,0.557223
0.557223,0.7,-0.8,0.580018
0.580018,0.7,-0.7,0.634495
0.634495,0.7,-0.6,0.59476
0.59476,0.7,-0.5,0.728245
0.728245,0.7,-0.4,0.596105
0.596105,0.7,-0.3,0.715792
0.715792,0.7,-0.2,0.806349
0.806349,0.7,-0.1,0.836598
0.836598,0.7,0,0.864169
0.864169,0.7,0.1,0.899588
0.899588,0.7,0.2,0.908258
0.908258,0.7,0.3,0.947546
0.947546,0.7,0.4,0.944866
0.944866,0.7,0.5,0.99317
0.99317,0.7,0.6,0.971944
0.971944,0.7,0.7,0.993011
0.993011,0.7,0.8,0.993821
0.993821,0.7,0.9,0.996917
0.996917,0.8,-1,0.515684
0.515684,0.8,-0.9,0
0,0.8,-0.8,0.567764
0.567764,0.8,-0.7,0.454178
0.454178,0.8,-0.6,0.575035
0.575035,0.8,-0.5,0.622338
0.622338,0.8,-0.4,0.65811
0.65811,0.8,-0.3,0.7779
0.7779,0.8,-0.2,0.763349
0.763349,0.8,-0.1,0.825627
0.825627,0.8,0,0.86559
0.86559,0.8,0.1,0.890299
0.890299,0.8,0.2,0.932026
0.932026,0.8,0.3,0.936059
0.936059,0.8,0.4,0.972547
0.972547,0.8,0.5,0.971419
0.971419,0.8,0.6,0.998738
0.998738,0.8,0.7,0.998916
0.998916,0.8,0.8,0.99072
0.99072,0.8,0.9,0.931073
0.931073,0.9,-1,0.539341
0.539341,0.9,-0.9,0
0,0.9,-0.8,0.420724
0.420724,0.9,-0.7,0.460049
0.460049,0.9,-0.6,0.645142
0.645142,0.9,-0.5,0.599656
0.599656,0.9,-0.4,0.718382
0.718382,0.9,-0.3,0.754899
0.754899,0.9,-0.2,0.791211
0.791211,0.9,-0.1,0.826324
0.826324,0.9,0,0.862656
0.862656,0.9,0.1,0.888922
0.888922,0.9,0.2,0.912011
0.912011,0.9,0.3,0.950537
0.950537,0.9,0.4,0.96571
0.96571,0.9,0.5,0.978767
0.978767,0.9,0.6,0.986248
0.986248,0.9,0.7,0.996443
0.996443,0.9,0.8,0.99619
0.99619,0.9,0.9,0.999615
0.999615,0,-1,0.997209
0.997209,0,-0.9,0.997704
0.997704,0,-0.8,0.99734
0.99734,0,-0.7,0.997411
0.997411,0,-0.6,0.997281
0.997281,0,-0.5,0.997341
0.997341,0,-0.4,0.997196
0.997196,0,-0.3,0.997343
0.997343,0,-0.2,0.997547
0.997547,0,-0.1,0.997414
0.997414,0,0,0.997321
0.997321,0,0.1,0.997737
0.997737,0,0.2,0.997207
0.997207,0,0.3,0.997526
0.997526,0,0.4,0.997275
0.997275,0,0.5,0.997234
0.997234,0,0.6,0.997211
0.997211,0,0.7,0.997654
0.997654,0,0.8,0.997539
0.997539,0,0.9,0.997207
0.997207,0.1,-1,0.99513
0.99513,0.1,-0.9,0.995523
0.995523,0.1,-0.8,0.995008
0.995008,0.1,-0.7,0.995811
0.995811,0.1,-0.6,0.996714
0.996714,0.1,-0.5,0.997332
0.997332,0.1,-0.4,0.997614
0.997614,0.1,-0.3,0.99772
0.99772,0.1,-0.2,0.997921
0.997921,0.1,-0.1,0.997942
0.997942,0.1,0,0.998073
0.998073,0.1,0.1,0.998031
0.998031,0.1,0.2,0.997841
0.997841,0.1,0.3,0.997874
0.997874,0.1,0.4,0.997734
0.997734,0.1,0.5,0.997367
0.997367,0.1,0.6,0.995662
0.995662,0.1,0.7,0.996261
0.996261,0.1,0.8,0.994863
0.994863,0.1,0.9,0.995985
0.995985,0.2,-1,0.985865
0.985865,0.2,-0.9,0.983404
0.983404,0.2,-0.8,0.992964
0.992964,0.2,-0.7,0.987562
0.987562,0.2,-0.6,0.995438
0.995438,0.2,-0.5,0.994817
0.994817,0.2,-0.4,0.996968
0.996968,0.2,-0.3,0.998287
0.998287,0.2,-0.2,0.998626
0.998626,0.2,-0.1,0.998899
0.998899,0.2,0,0.99898
0.99898,0.2,0.1,0.99881
0.99881,0.2,0.2,0.99863
0.99863,0.2,0.3,0.996529
0.996529,0.2,0.4,0.996754
0.996754,0.2,0.5,0.994612
0.994612,0.2,0.6,0.996033
0.996033,0.2,0.7,0.984329
0.984329,0.2,0.8,0.993507
0.993507,0.2,0.9,0.98526
0.98526,0.3,-1,0.98553
0.98553,0.3,-0.9,0.979238
0.979238,0.3,-0.8,0.984317
0.984317,0.3,-0.7,0.986892
0.986892,0.3,-0.6,0.983733
0.983733,0.3,-0.5,0.987379
0.987379,0.3,-0.4,0.992256
0.992256,0.3,-0.3,0.994339
0.994339,0.3,-0.2,0.998347
0.998347,0.3,-0.1,0.999217
0.999217,0.3,0,0.999608
0.999608,0.3,0.1,0.999499
0.999499,0.3,0.2,0.998543
0.998543,0.3,0.3,0.992859
0.992859,0.3,0.4,0.995366
0.995366,0.3,0.5,0.987756
0.987756,0.3,0.6,0.99373
0.99373,0.3,0.7,0.990553
0.990553,0.3,0.8,0.972288
0.972288,0.3,0.9,0.975163
0.975163,0.4,-1,0.968317
0.968317,0.4,-0.9,0.953885
0.953885,0.4,-0.8,0.967339
0.967339,0.4,-0.7,0.979171
0.979171,0.4,-0.6,0.984953
0.984953,0.4,-0.5,0.990297
0.990297,0.4,-0.4,0.991068
0.991068,0.4,-0.3,0.994913
0.994913,0.4,-0.2,0.997909
0.997909,0.4,-0.1,0.99913
0.99913,0.4,0,0.999823
0.999823,0.4,0.1,0.999602
0.999602,0.4,0.2,0.998416
0.998416,0.4,0.3,0.99464
0.99464,0.4,0.4,0.991593
0.991593,0.4,0.5,0.981735
0.981735,0.4,0.6,0.985811
0.985811,0.4,0.7,0.978507
0.978507,0.4,0.8,0.955274
0.955274,0.4,0.9,0.95184
0.95184,0.5,-1,0.932853
0.932853,0.5,-0.9,0.950061
0.950061,0.5,-0.8,0.924617
0.924617,0.5,-0.7,0.952109
0.952109,0.5,-0.6,0.951253
0.951253,0.5,-0.5,0.985379
0.985379,0.5,-0.4,0.977155
0.977155,0.5,-0.3,0.985424
0.985424,0.5,-0.2,0.995176
0.995176,0.5,-0.1,0.9992
0.9992,0.5,0,0.999851
0.999851,0.5,0.1,0.999249
0.999249,0.5,0.2,0.995837
0.995837,0.5,0.3,0.993641
0.993641,0.5,0.4,0.982754
0.982754,0.5,0.5,0.986118
0.986118,0.5,0.6,0.958216
0.958216,0.5,0.7,0.966832
0.966832,0.5,0.8,0.94012
0.94012,0.5,0.9,0.912831
0.912831,0.6,-1,0.953447
0.953447,0.6,-0.9,0.867558
0.867558,0.6,-0.8,0.934466
0.934466,0.6,-0.7,0.909023
0.909023,0.6,-0.6,0.968153
0.968153,0.6,-0.5,0.972552
0.972552,0.6,-0.4,0.96499
0.96499,0.6,-0.3,0.98946
0.98946,0.6,-0.2,0.996011
0.996011,0.6,-0.1,0.997742
0.997742,0.6,0,0.999863
0.999863,0.6,0.1,0.998459
0.998459,0.6,0.2,0.991955
0.991955,0.6,0.3,0.992645
0.992645,0.6,0.4,0.984634
0.984634,0.6,0.5,0.951737
0.951737,0.6,0.6,0.960685
0.960685,0.6,0.7,0.93187
0.93187,0.6,0.8,0.926109
0.926109,0.6,0.9,0.841567
0.841567,0.7,-1,0.851354
0.851354,0.7,-0.9,0.872137
0.872137,0.7,-0.8,0.929437
0.929437,0.7,-0.7,0.851108
0.851108,0.7,-0.6,0.945851
0.945851,0.7,-0.5,0.955936
0.955936,0.7,-0.4,0.977728
0.977728,0.7,-0.3,0.989464
0.989464,0.7,-0.2,0.995033
0.995033,0.7,-0.1,0.99837
0.99837,0.7,0,0.999872
0.999872,0.7,0.1,0.998547
0.998547,0.7,0.2,0.994345
0.994345,0.7,0.3,0.981903
0.981903,0.7,0.4,0.969426
0.969426,0.7,0.5,0.965241
0.965241,0.7,0.6,0.943068
0.943068,0.7,0.7,0.903296
0.903296,0.7,0.8,0.874663
0.874663,0.7,0.9,0.894989
0.894989,0.8,-1,0.912472
0.912472,0.8,-0.9,0.738844
0.738844,0.8,-0.8,0.736382
0.736382,0.8,-0.7,0.899255
0.899255,0.8,-0.6,0.927713
0.927713,0.8,-0.5,0.905051
0.905051,0.8,-0.4,0.968132
0.968132,0.8,-0.3,0.981961
0.981961,0.8,-0.2,0.993692
0.993692,0.8,-0.1,0.995116
0.995116,0.8,0,0.999886
0.999886,0.8,0.1,0.997391
0.997391,0.8,0.2,0.993135
0.993135,0.8,0.3,0.979981
0.979981,0.8,0.4,0.977723
0.977723,0.8,0.5,0.93167
0.93167,0.8,0.6,0.930063
0.930063,0.8,0.7,0.902805
0.902805,0.8,0.8,0.801066
0.801066,0.8,0.9,0.852548
0.852548,0.9,-1,0.880689
0.880689,0.9,-0.9,0.868142
0.868142,0.9,-0.8,0.755494
0.755494,0.9,-0.7,0.824956
0.824956,0.9,-0.6,0.891662
0.891662,0.9,-0.5,0.958454
0.958454,0.9,-0.4,0.968642
0.968642,0.9,-0.3,0.970715
0.970715,0.9,-0.2,0.991209
0.991209,0.9,-0.1,0.997786
0.997786,0.9,0,0.999881
0.999881,0.9,0.1,0.997543
0.997543,0.9,0.2,0.993773
0.993773,0.9,0.3,0.981737
0.981737,0.9,0.4,0.977927
0.977927,0.9,0.5,0.966833
0.966833,0.9,0.6,0.950073
0.950073,0.9,0.7,0.869297
0.869297,0.9,0.8,0.876314
0.876314,0.9,0.9,0.702707
